wave,download_batch,source_type,bundle_slug,bundle_title,bundle_url,product_id,entrepedia_title,entrepedia_url,entrepedia_format,imu_type,imu_category,imu_title,imu_summary,status,staging_hint
1,3,bundle_product,the-resilient-leader,The Resilient Leader,https://www.entrepedia.co/library/bundles/the-resilient-leader,fc2e3519-1d80-4d4a-82f9-bbf617229d32,The Resilient Leader,https://www.entrepedia.co/library/product/fc2e3519-1d80-4d4a-82f9-bbf617229d32,Book,book,personal-development,Resilient Leadership,Crisis-proof leadership without collapsing authority or suppressing the hard signal.,uploaded,iMU-import\batch-3\the-resilient-leader
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,156ac1ae-df9c-4092-9eb4-832ddd433afd,The Habit Architecture,https://www.entrepedia.co/library/product/156ac1ae-df9c-4092-9eb4-832ddd433afd,Book,book,personal-development,Habit Architecture,Part of Habit Architecture: The Habit Architecture.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,a16d4f8b-f650-43a3-bda0-486b131981ff,13 Mistakes That Trap Everyone in the Restart Cycle,https://www.entrepedia.co/library/product/a16d4f8b-f650-43a3-bda0-486b131981ff,Listicle,guide,personal-development,13 Mistakes That Trap Everyone in the Restart Cycle,Part of Habit Architecture: 13 Mistakes That Trap Everyone in the Restart Cycle.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,9d0c03f0-a845-4b6a-b5c4-daf831154309,Make Any Habit Automatic in 7 Days,https://www.entrepedia.co/library/product/9d0c03f0-a845-4b6a-b5c4-daf831154309,Mini-Course,course,personal-development,Make Any Habit Automatic in 7 Days,Part of Habit Architecture: Make Any Habit Automatic in 7 Days.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,609bc282-8cdd-439b-b4b6-add9f923d645,Build Unbreakable Daily Routines in 30 Days,https://www.entrepedia.co/library/product/609bc282-8cdd-439b-b4b6-add9f923d645,Book,book,personal-development,Build Unbreakable Daily Routines in 30 Days,Part of Habit Architecture: Build Unbreakable Daily Routines in 30 Days.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,811bd83f-d160-4c10-82e0-108112b28b89,The Complete Habit Formation System,https://www.entrepedia.co/library/product/811bd83f-d160-4c10-82e0-108112b28b89,Guide,guide,personal-development,Complete Habit Formation System,Part of Habit Architecture: The Complete Habit Formation System.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,habits-without-willpower,Habits Without Willpower,https://www.entrepedia.co/library/bundles/habits-without-willpower,7038a885-14dd-4c8a-9e52-45348fb9cb64,Habits Without Willpower,https://www.entrepedia.co/library/product/7038a885-14dd-4c8a-9e52-45348fb9cb64,Book,book,personal-development,Habit Architecture,Automatic routines that stick without relying on willpower spikes.,uploaded,iMU-import\batch-3\habits-without-willpower
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,2f057ea5-1e85-4d79-b09a-535a648548c4,The Flow Operating System,https://www.entrepedia.co/library/product/2f057ea5-1e85-4d79-b09a-535a648548c4,Guide,guide,personal-development,Flow Operating System,Part of Flow Operating System: The Flow Operating System.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,69d4c01a-34af-4531-9b40-fa0e9f917a2a,13 Invisible Focus Killers Blocking Your Flow States,https://www.entrepedia.co/library/product/69d4c01a-34af-4531-9b40-fa0e9f917a2a,Listicle,guide,personal-development,13 Invisible Focus Killers Blocking Your Flow States,Part of Flow Operating System: 13 Invisible Focus Killers Blocking Your Flow States.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,4122a9cb-714e-4397-bc02-a377ed07e120,7 Neuroscience-Backed Triggers That Unlock Flow States,https://www.entrepedia.co/library/product/4122a9cb-714e-4397-bc02-a377ed07e120,Listicle,guide,personal-development,7 Neuroscience-Backed Triggers That Unlock Flow States,Part of Flow Operating System: 7 Neuroscience-Backed Triggers That Unlock Flow States.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,e73448f6-76cd-4c43-b44d-09aaee352d4f,Flow State Mastery,https://www.entrepedia.co/library/product/e73448f6-76cd-4c43-b44d-09aaee352d4f,Mini-Course,course,personal-development,Flow State Mastery,Part of Flow Operating System: Flow State Mastery.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,64ab9c10-6756-4fd7-8e32-88e572e8f80d,The Personal Flow Operating System,https://www.entrepedia.co/library/product/64ab9c10-6756-4fd7-8e32-88e572e8f80d,Guide,guide,personal-development,Personal Flow Operating System,Part of Flow Operating System: The Personal Flow Operating System.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,ccf8210b-6182-4800-933b-fec3b941cfed,The Remote Worker's Flow Blueprint,https://www.entrepedia.co/library/product/ccf8210b-6182-4800-933b-fec3b941cfed,Guide,guide,personal-development,Remote Worker's Flow Blueprint,Part of Flow Operating System: The Remote Worker's Flow Blueprint.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,143c491e-54f2-4973-8d7f-40ffb23d19c6,The Focus Killer Elimination Audit,https://www.entrepedia.co/library/product/143c491e-54f2-4973-8d7f-40ffb23d19c6,Checklist,guide,personal-development,Focus Killer Elimination Audit,Part of Flow Operating System: The Focus Killer Elimination Audit.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,3,bundle_product,the-neuroscience-of-peak-productivity,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/bundles/the-neuroscience-of-peak-productivity,172f085c-4dbb-4506-8bd8-022610e7264c,The Neuroscience of Peak Productivity,https://www.entrepedia.co/library/product/172f085c-4dbb-4506-8bd8-022610e7264c,Book,book,personal-development,Flow Operating System,Neuroscience-backed focus and flow design for remote and desk work.,uploaded,iMU-import\batch-3\the-neuroscience-of-peak-productivity
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,e6c7ad66-4a4f-4637-a522-5544082a0fea,Build Without Being Seen,https://www.entrepedia.co/library/product/e6c7ad66-4a4f-4637-a522-5544082a0fea,Book,book,social-media,Build Without Being Seen,Part of Faceless Brand Desk: Build Without Being Seen.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,55cf23f7-0213-4a43-8fb7-73947d481906,21 Faceless Business Models Generating Real Income,https://www.entrepedia.co/library/product/55cf23f7-0213-4a43-8fb7-73947d481906,Book,book,social-media,21 Faceless Business Models Generating Real Income,Part of Faceless Brand Desk: 21 Faceless Business Models Generating Real Income.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,9e5be5ab-60c4-481c-a28c-932e67318abd,The Faceless Launch,https://www.entrepedia.co/library/product/9e5be5ab-60c4-481c-a28c-932e67318abd,Mini-Course,course,social-media,Faceless Launch,Part of Faceless Brand Desk: The Faceless Launch.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,4b753d72-359b-4eae-97b8-510b05d19a97,Faceless Digital Business Builder,https://www.entrepedia.co/library/product/4b753d72-359b-4eae-97b8-510b05d19a97,Book,book,social-media,Faceless Digital Business Builder,Part of Faceless Brand Desk: Faceless Digital Business Builder.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,c70f010f-91ec-4597-975c-e86f75450dd3,The 24-Hour Digital Product Creation Playbook,https://www.entrepedia.co/library/product/c70f010f-91ec-4597-975c-e86f75450dd3,Guide,guide,social-media,24-Hour Digital Product Creation Playbook,Part of Faceless Brand Desk: The 24-Hour Digital Product Creation Playbook.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,3b8ef351-da7e-4e27-af34-8cb74d62c893,The 60-Minute Weekly Content Factory,https://www.entrepedia.co/library/product/3b8ef351-da7e-4e27-af34-8cb74d62c893,Book,book,social-media,60-Minute Weekly Content Factory,Part of Faceless Brand Desk: The 60-Minute Weekly Content Factory.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,fb915be2-edd4-4894-b424-e7dddf18691e,The 7-Day Faceless Brand Launch Blueprint,https://www.entrepedia.co/library/product/fb915be2-edd4-4894-b424-e7dddf18691e,Mini-Course,course,social-media,7-Day Faceless Brand Launch Blueprint,Part of Faceless Brand Desk: The 7-Day Faceless Brand Launch Blueprint.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,2,bundle_product,building-a-faceless-empire,Building a Faceless Empire,https://www.entrepedia.co/library/bundles/building-a-faceless-empire,30935ed1-bdb7-4e6c-b85a-baa89352b8ff,Building a Faceless Empire,https://www.entrepedia.co/library/product/30935ed1-bdb7-4e6c-b85a-baa89352b8ff,Book,book,social-media,Faceless Brand Desk,Build and monetize digital products without putting your face on every asset.,uploaded,iMU-import\batch-2\building-a-faceless-empire
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,d504809a-3969-41b2-a67f-b4fd0611e720,Fast Cash Freelancer,https://www.entrepedia.co/library/product/d504809a-3969-41b2-a67f-b4fd0611e720,Book,book,wealth-creation,Fast Cash Freelancer,Part of Freelancer Cash Bridge: Fast Cash Freelancer.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,1f2ae2d5-d967-4131-9659-b14f97761154,13 Cash Bridge Moves Every Freelancer Needs Before Their Next Net-30 Wait,https://www.entrepedia.co/library/product/1f2ae2d5-d967-4131-9659-b14f97761154,Listicle,guide,wealth-creation,13 Cash Bridge Moves Every Freelancer Needs Before Their Next Net-30 Wait,Part of Freelancer Cash Bridge: 13 Cash Bridge Moves Every Freelancer Needs Before Their Next Net-30 Wait.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,321c3f92-dab4-4e1c-8548-95876fc01399,Build Your First Cash Bridge,https://www.entrepedia.co/library/product/321c3f92-dab4-4e1c-8548-95876fc01399,Mini-Course,course,wealth-creation,Build Your First Cash Bridge,Part of Freelancer Cash Bridge: Build Your First Cash Bridge.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,da3889b2-8b75-4b0f-91ad-c7b84da3a141,The Freelancer's Fast Cash Strategies,https://www.entrepedia.co/library/product/da3889b2-8b75-4b0f-91ad-c7b84da3a141,Book,book,wealth-creation,Freelancer's Fast Cash Strategies,Part of Freelancer Cash Bridge: The Freelancer's Fast Cash Strategies.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,2df7f1d1-f2fd-414f-80da-c314603e307d,Productize Any Freelance Skill in One Weekend,https://www.entrepedia.co/library/product/2df7f1d1-f2fd-414f-80da-c314603e307d,Book,book,wealth-creation,Productize Any Freelance Skill in One Weekend,Part of Freelancer Cash Bridge: Productize Any Freelance Skill in One Weekend.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,84465cd7-3341-47bd-b2cf-080dd2d54d1a,Is Your Marketplace Listing Ready to Publish?,https://www.entrepedia.co/library/product/84465cd7-3341-47bd-b2cf-080dd2d54d1a,Book,book,wealth-creation,Is Your Marketplace Listing Ready to Publish?,Part of Freelancer Cash Bridge: Is Your Marketplace Listing Ready to Publish?.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,1,bundle_product,the-freelancers-cash-bridge,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/bundles/the-freelancers-cash-bridge,08182e7d-b3cf-49e2-9bcc-0f2a57f8d4c6,The Freelancer's Cash Bridge,https://www.entrepedia.co/library/product/08182e7d-b3cf-49e2-9bcc-0f2a57f8d4c6,Book,book,wealth-creation,Freelancer Cash Bridge,Bridge Net-30 gaps with productized offers and marketplace-ready listings.,downloaded,iMU-import\batch-1\the-freelancers-cash-bridge
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,2906e44a-bf26-4351-8b6b-df88a288c8a6,The Monetization Flywheel,https://www.entrepedia.co/library/product/2906e44a-bf26-4351-8b6b-df88a288c8a6,Book,book,social-media,Monetization Flywheel,Part of Attention Monetization Flywheel: The Monetization Flywheel.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,b1466c95-3fca-42af-a23a-00ae214ded97,13 Proven Hook Formulas for Scroll-Stopping Content,https://www.entrepedia.co/library/product/b1466c95-3fca-42af-a23a-00ae214ded97,Listicle,guide,social-media,13 Proven Hook Formulas for Scroll-Stopping Content,Part of Attention Monetization Flywheel: 13 Proven Hook Formulas for Scroll-Stopping Content.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,37b9e2e8-1010-4cd1-b780-a832ba7e4aab,7 Monetization Mistakes Sinking Your Creator Business,https://www.entrepedia.co/library/product/37b9e2e8-1010-4cd1-b780-a832ba7e4aab,Listicle,guide,social-media,7 Monetization Mistakes Sinking Your Creator Business,Part of Attention Monetization Flywheel: 7 Monetization Mistakes Sinking Your Creator Business.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,d43b2e9d-1282-4a5e-9cbb-358fed8c36b4,The Proven System for Turning Followers into Profit,https://www.entrepedia.co/library/product/d43b2e9d-1282-4a5e-9cbb-358fed8c36b4,Guide,guide,social-media,Proven System for Turning Followers into Profit,Part of Attention Monetization Flywheel: The Proven System for Turning Followers into Profit.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,0d18003c-002f-41c3-86f7-85ee3b6caa05,Creator Economy Toolkit,https://www.entrepedia.co/library/product/0d18003c-002f-41c3-86f7-85ee3b6caa05,Book,book,social-media,Creator Economy Toolkit,Part of Attention Monetization Flywheel: Creator Economy Toolkit.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,b91ae74d-838a-456d-890a-a0a88bf4fede,The Creator's Profit Assistant,https://www.entrepedia.co/library/product/b91ae74d-838a-456d-890a-a0a88bf4fede,Prompt Pack,guide,social-media,Creator's Profit Assistant,Part of Attention Monetization Flywheel: The Creator's Profit Assistant.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,14c62dff-f064-46c7-9434-a8aa8489ee96,Your First Digital Product Launch,https://www.entrepedia.co/library/product/14c62dff-f064-46c7-9434-a8aa8489ee96,Mini-Course,course,social-media,Your First Digital Product Launch,Part of Attention Monetization Flywheel: Your First Digital Product Launch.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,3787b290-2fab-4aa6-81cc-4a06e00ee83e,The Scroll-Stopping Content System,https://www.entrepedia.co/library/product/3787b290-2fab-4aa6-81cc-4a06e00ee83e,Guide,guide,social-media,Scroll-Stopping Content System,Part of Attention Monetization Flywheel: The Scroll-Stopping Content System.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,d28e5aa1-5830-438f-8e10-f4742ce71505,Hook-Story-Monetize Content Creation,https://www.entrepedia.co/library/product/d28e5aa1-5830-438f-8e10-f4742ce71505,Book,book,social-media,Hook-Story-Monetize Content Creation,Part of Attention Monetization Flywheel: Hook-Story-Monetize Content Creation.,uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,2,bundle_product,monetizing-attention-without-selling-your-soul,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/bundles/monetizing-attention-without-selling-your-soul,95d7f9f5-b968-45c0-a2a6-ca83cb0e657f,Monetizing Attention Without Selling Your Soul,https://www.entrepedia.co/library/product/95d7f9f5-b968-45c0-a2a6-ca83cb0e657f,Book,book,social-media,Attention Monetization Flywheel,"Turn followers into profit with hooks, digital products, and a clean monetization path.",uploaded,iMU-import\batch-2\monetizing-attention-without-selling-your-soul
1,3,bundle_product,fitness-without-hustle,Fitness Without Hustle,https://www.entrepedia.co/library/bundles/fitness-without-hustle,f2573700-9b3c-470f-aeab-a2dfce747a19,The Energy Advantage,https://www.entrepedia.co/library/product/f2573700-9b3c-470f-aeab-a2dfce747a19,Book,book,fitness-nutrition,Energy Advantage,Part of Fitness Without Hustle: The Energy Advantage.,uploaded,iMU-import\batch-3\fitness-without-hustle
1,3,bundle_product,fitness-without-hustle,Fitness Without Hustle,https://www.entrepedia.co/library/bundles/fitness-without-hustle,78a4d237-caa5-4fc0-bf8b-199092c165a5,7 Fitness Myths Keeping High Performers Burned Out,https://www.entrepedia.co/library/product/78a4d237-caa5-4fc0-bf8b-199092c165a5,Listicle,guide,fitness-nutrition,7 Fitness Myths Keeping High Performers Burned Out,Part of Fitness Without Hustle: 7 Fitness Myths Keeping High Performers Burned Out.,uploaded,iMU-import\batch-3\fitness-without-hustle
1,3,bundle_product,fitness-without-hustle,Fitness Without Hustle,https://www.entrepedia.co/library/bundles/fitness-without-hustle,4727d6c8-ef09-4890-94d5-246e543153a9,The Smarter Way to Stay Fit and Focused,https://www.entrepedia.co/library/product/4727d6c8-ef09-4890-94d5-246e543153a9,Book,book,fitness-nutrition,Smarter Way to Stay Fit and Focused,Part of Fitness Without Hustle: The Smarter Way to Stay Fit and Focused.,uploaded,iMU-import\batch-3\fitness-without-hustle
1,3,bundle_product,fitness-without-hustle,Fitness Without Hustle,https://www.entrepedia.co/library/bundles/fitness-without-hustle,bc1b4cb9-89d6-42cf-8368-ca22bfb0a61d,The 3R Daily Reset System,https://www.entrepedia.co/library/product/bc1b4cb9-89d6-42cf-8368-ca22bfb0a61d,Guide,guide,fitness-nutrition,3R Daily Reset System,Part of Fitness Without Hustle: The 3R Daily Reset System.,uploaded,iMU-import\batch-3\fitness-without-hustle
1,3,bundle_product,fitness-without-hustle,Fitness Without Hustle,https://www.entrepedia.co/library/bundles/fitness-without-hustle,0ed5697b-cfc0-4e65-a335-3d07a80dcc4c,Fitness Without Hustle,https://www.entrepedia.co/library/product/0ed5697b-cfc0-4e65-a335-3d07a80dcc4c,Book,book,fitness-nutrition,Fitness Without Hustle,Sustainable energy and reset systems for high performers who refuse burnout fitness.,uploaded,iMU-import\batch-3\fitness-without-hustle
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,22dbdbbe-66bc-4faa-96dd-1d83cf11c5fa,Escape the Founder Bottleneck,https://www.entrepedia.co/library/product/22dbdbbe-66bc-4faa-96dd-1d83cf11c5fa,Book,book,personal-development,Escape the Founder Bottleneck,Part of VA Desk Systems: Escape the Founder Bottleneck.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,eb9c2124-d0d1-4b63-a50e-7b199b8392ff,13 Red Flags Your VA System Is Broken,https://www.entrepedia.co/library/product/eb9c2124-d0d1-4b63-a50e-7b199b8392ff,Listicle,guide,personal-development,13 Red Flags Your VA System Is Broken,Part of VA Desk Systems: 13 Red Flags Your VA System Is Broken.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,acd52a3d-fee6-43fe-8d04-3f1c9b51dfa4,7 Delegation Mistakes Stealing Your Time With VAs,https://www.entrepedia.co/library/product/acd52a3d-fee6-43fe-8d04-3f1c9b51dfa4,Listicle,guide,personal-development,7 Delegation Mistakes Stealing Your Time With VAs,Part of VA Desk Systems: 7 Delegation Mistakes Stealing Your Time With VAs.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,efe2aa3f-1664-4744-bbd3-a3ec3b8e915b,Buy Back Your Week with VA,https://www.entrepedia.co/library/product/efe2aa3f-1664-4744-bbd3-a3ec3b8e915b,Book,book,personal-development,Buy Back Your Week with VA,Part of VA Desk Systems: Buy Back Your Week with VA.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,4c82d2bf-4f88-472c-bee5-80bba0223549,Virtual Team Management,https://www.entrepedia.co/library/product/4c82d2bf-4f88-472c-bee5-80bba0223549,Book,book,personal-development,Virtual Team Management,Part of VA Desk Systems: Virtual Team Management.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,600fd286-17d3-41bf-824a-595061eb5b9d,The Virtual Assistant Management,https://www.entrepedia.co/library/product/600fd286-17d3-41bf-824a-595061eb5b9d,Prompt Pack,guide,personal-development,Virtual Assistant Management,Part of VA Desk Systems: The Virtual Assistant Management.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,8dca028e-9ffb-492b-ac9e-f33007a7aeed,Virtual Assistant Onboarding,https://www.entrepedia.co/library/product/8dca028e-9ffb-492b-ac9e-f33007a7aeed,Prompt Pack,guide,personal-development,Virtual Assistant Onboarding,Part of VA Desk Systems: Virtual Assistant Onboarding.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,d3989d21-1ab6-4aa5-b0bb-bca4e2082906,Preparing Your Business for Virtual Assistant Success,https://www.entrepedia.co/library/product/d3989d21-1ab6-4aa5-b0bb-bca4e2082906,Prompt Pack,guide,personal-development,Preparing Your Business for Virtual Assistant Success,Part of VA Desk Systems: Preparing Your Business for Virtual Assistant Success.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,7a09fcf0-908b-40c8-9dca-cec5e5b7a3c6,The Virtual Assistant Hiring Readiness,https://www.entrepedia.co/library/product/7a09fcf0-908b-40c8-9dca-cec5e5b7a3c6,Prompt Pack,guide,personal-development,Virtual Assistant Hiring Readiness,Part of VA Desk Systems: The Virtual Assistant Hiring Readiness.,uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,3,bundle_product,working-smarter-with-virtual-assistants,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/bundles/working-smarter-with-virtual-assistants,a5a42240-7d1f-450e-81a6-5747de764880,Working Smarter with Virtual Assistants,https://www.entrepedia.co/library/product/a5a42240-7d1f-450e-81a6-5747de764880,Prompt Pack,guide,personal-development,VA Desk Systems,"Hire, onboard, and delegate so the founder stops being the bottleneck.",uploaded,iMU-import\batch-3\working-smarter-with-virtual-assistants
1,1,standalone_series,,Beyond the Side Hustle,,2a406523-6193-4889-8b78-26077db61e41,Beyond the Side Hustle,https://www.entrepedia.co/library/product/2a406523-6193-4889-8b78-26077db61e41,Audio,audio,wealth-creation,Beyond the Side Hustle (Audio),Score income models before you sink capital into the wrong passive bet.,downloaded,iMU-import\batch-1\beyond-side-hustle
1,1,standalone_series,,Beyond the Side Hustle,,8eafc1b7-3f6c-4269-90f4-a9c4c8041f8c,"7 Passive Income Lies That Cost First-Time Builders $20,000",https://www.entrepedia.co/library/product/8eafc1b7-3f6c-4269-90f4-a9c4c8041f8c,Listicle,guide,wealth-creation,Seven Passive Income Lies,Kill the myths that burn first-time builders before a real stream exists.,downloaded,iMU-import\batch-1\beyond-side-hustle
