wave,download_batch,source_type,desk_slug,desk_title,desk_summary,bundle_slug,bundle_title,bundle_url,product_id,entrepedia_title,entrepedia_url,entrepedia_format,download_url,imu_type,imu_category,imu_title,imu_summary,status,staging_hint
3,2,product_series,affiliate-desk,High-Ticket Affiliate Desk,"High-ticket affiliate systems, offers, and promotion stacks.",affiliate-desk,High-Ticket Affiliate Desk,https://www.entrepedia.co/library/search?q=affiliate,9626b0a4-ec4c-4703-a760-4c52ff79271a,High-Ticket Affiliate Marketing - Prompts,https://www.entrepedia.co/library/product/9626b0a4-ec4c-4703-a760-4c52ff79271a,Prompt Pack,https://entrepedia-products.com/Mixed%20courses/High-Ticket%20Affiliate%20Marketing%20-%20Prompts.zip,guide,marketing,High-Ticket Affiliate Marketing - Prompts,Part of High-Ticket Affiliate Desk: High-Ticket Affiliate Marketing - Prompts.,uploaded,iMU-import\\wave3\\batch-2\\affiliate-desk
3,2,product_series,affiliate-desk,High-Ticket Affiliate Desk,"High-ticket affiliate systems, offers, and promotion stacks.",affiliate-desk,High-Ticket Affiliate Desk,https://www.entrepedia.co/library/search?q=affiliate,cd531e53-10c7-4ada-9082-52137c98a9a6,High-Ticket Affiliate Marketing - Checklist,https://www.entrepedia.co/library/product/cd531e53-10c7-4ada-9082-52137c98a9a6,Checklist,https://entrepedia-products.com/Mixed%20courses/High-Ticket%20Affiliate%20Marketing%20-%20Checklist.zip,guide,marketing,High-Ticket Affiliate Marketing - Checklist,Part of High-Ticket Affiliate Desk: High-Ticket Affiliate Marketing - Checklist.,uploaded,iMU-import\\wave3\\batch-2\\affiliate-desk
3,2,product_series,affiliate-desk,High-Ticket Affiliate Desk,"High-ticket affiliate systems, offers, and promotion stacks.",affiliate-desk,High-Ticket Affiliate Desk,https://www.entrepedia.co/library/search?q=affiliate,119a303f-cfce-4835-a130-b959870bebd7,High-Ticket Affiliate Marketing - Guide,https://www.entrepedia.co/library/product/119a303f-cfce-4835-a130-b959870bebd7,Guide,https://entrepedia-products.com/Mixed%20courses/High-Ticket%20Affiliate%20Marketing%20-%20Guide.zip,guide,marketing,High-Ticket Affiliate Marketing - Guide,Part of High-Ticket Affiliate Desk: High-Ticket Affiliate Marketing - Guide.,uploaded,iMU-import\\wave3\\batch-2\\affiliate-desk
3,2,product_series,affiliate-desk,High-Ticket Affiliate Desk,"High-ticket affiliate systems, offers, and promotion stacks.",affiliate-desk,High-Ticket Affiliate Desk,https://www.entrepedia.co/library/search?q=affiliate,5fa200b3-2008-424d-a06d-eaf1c208385c,High-Ticket Affiliate Marketing - Ebook,https://www.entrepedia.co/library/product/5fa200b3-2008-424d-a06d-eaf1c208385c,Book,https://entrepedia-products.com/Mixed%20courses/High-Ticket%20Affiliate%20Marketing%20-%20Book.zip,book,marketing,High-Ticket Affiliate Marketing - Ebook,Part of High-Ticket Affiliate Desk: High-Ticket Affiliate Marketing - Ebook.,uploaded,iMU-import\\wave3\\batch-2\\affiliate-desk
3,2,product_series,affiliate-desk,High-Ticket Affiliate Desk,"High-ticket affiliate systems, offers, and promotion stacks.",affiliate-desk,High-Ticket Affiliate Desk,https://www.entrepedia.co/library/search?q=affiliate,fc12a077-99db-479e-a1fc-20f81b2889e5,High-Ticket Affiliate Marketing - Workbook,https://www.entrepedia.co/library/product/fc12a077-99db-479e-a1fc-20f81b2889e5,Book,https://entrepedia-products.com/Mixed%20courses/High-Ticket%20Affiliate%20Marketing%20-%20Workbook.zip,book,marketing,High-Ticket Affiliate Marketing - Workbook,Part of High-Ticket Affiliate Desk: High-Ticket Affiliate Marketing - Workbook.,uploaded,iMU-import\\wave3\\batch-2\\affiliate-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,94ea565f-b9ce-4faf-be79-2973343b2a1b,Cold Email Marketing - Prompts,https://www.entrepedia.co/library/product/94ea565f-b9ce-4faf-be79-2973343b2a1b,Prompt Pack,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Prompts.zip,guide,marketing,Cold Email Marketing - Prompts,Part of Cold Email Desk: Cold Email Marketing - Prompts.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,d37642a8-395b-480d-9ffe-0eebce31a557,Cold Email Marketing - Checklist,https://www.entrepedia.co/library/product/d37642a8-395b-480d-9ffe-0eebce31a557,Checklist,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Checklist.zip,guide,marketing,Cold Email Marketing - Checklist,Part of Cold Email Desk: Cold Email Marketing - Checklist.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,2ed58d3e-446c-49d1-a748-d0ae3aaabd57,Cold Email Marketing - Guide,https://www.entrepedia.co/library/product/2ed58d3e-446c-49d1-a748-d0ae3aaabd57,Guide,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Guide.zip,guide,marketing,Cold Email Marketing - Guide,Part of Cold Email Desk: Cold Email Marketing - Guide.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,3fe80d99-1511-4b52-ae17-11dd61008856,Cold Email Marketing - Ebook,https://www.entrepedia.co/library/product/3fe80d99-1511-4b52-ae17-11dd61008856,Book,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Book.zip,book,marketing,Cold Email Marketing - Ebook,Part of Cold Email Desk: Cold Email Marketing - Ebook.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,381dba2d-94a4-4929-b141-dea8567ce73f,Cold Email Marketing - Workbook,https://www.entrepedia.co/library/product/381dba2d-94a4-4929-b141-dea8567ce73f,Book,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Workbook.zip,book,marketing,Cold Email Marketing - Workbook,Part of Cold Email Desk: Cold Email Marketing - Workbook.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,2,product_series,cold-email-desk,Cold Email Desk,Cold email sequences that open conversations without spam theater.,cold-email-desk,Cold Email Desk,https://www.entrepedia.co/library/search?q=cold outreach,521dc47f-2c98-4834-af85-edbed6f78c55,Cold Email Marketing - Toolstack,https://www.entrepedia.co/library/product/521dc47f-2c98-4834-af85-edbed6f78c55,Toolstack,https://entrepedia-products.com/Mixed%20courses/Cold%20Email%20Marketing%20-%20Toolstack.zip,guide,marketing,Cold Email Marketing - Toolstack,Part of Cold Email Desk: Cold Email Marketing - Toolstack.,uploaded,iMU-import\\wave3\\batch-2\\cold-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,dd9201d5-f72c-45ad-b393-d788504c15f6,Lifecycle Email Marketing - Checklist,https://www.entrepedia.co/library/product/dd9201d5-f72c-45ad-b393-d788504c15f6,Checklist,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Checklist.zip,guide,marketing,Lifecycle Email Marketing - Checklist,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Checklist.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,28297307-24b5-4109-8eab-c8bc7359c03b,Lifecycle Email Marketing - Workbook,https://www.entrepedia.co/library/product/28297307-24b5-4109-8eab-c8bc7359c03b,Book,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Workbook.zip,book,marketing,Lifecycle Email Marketing - Workbook,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Workbook.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,3f4cac25-decf-4972-85f1-5acb88237e41,Lifecycle Email Marketing - Ebook,https://www.entrepedia.co/library/product/3f4cac25-decf-4972-85f1-5acb88237e41,Book,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Book.zip,book,marketing,Lifecycle Email Marketing - Ebook,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Ebook.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,f3fb5e39-af17-4a67-86e8-ca8318c68790,Lifecycle Email Marketing - Prompts,https://www.entrepedia.co/library/product/f3fb5e39-af17-4a67-86e8-ca8318c68790,Prompt Pack,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Prompts%202.zip,guide,marketing,Lifecycle Email Marketing - Prompts,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Prompts.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,d7b231fc-917e-4b9a-9023-6d93c52d9fb6,Beyond the Inbox - Checklist,https://www.entrepedia.co/library/product/d7b231fc-917e-4b9a-9023-6d93c52d9fb6,Checklist,https://entrepedia-products.com/Mixed%20courses/Beyond%20the%20Inbox%20-%20Checklist.zip,guide,marketing,Beyond the Inbox - Checklist,Part of Lifecycle Email Desk: Beyond the Inbox - Checklist.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,5afcd65f-499c-4e05-bbfe-ccffcc9d1c18,Lifecycle Email Marketing - Guide,https://www.entrepedia.co/library/product/5afcd65f-499c-4e05-bbfe-ccffcc9d1c18,Guide,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Guide.zip,guide,marketing,Lifecycle Email Marketing - Guide,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Guide.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,71597ce7-af37-4295-b99f-d3b762ef50df,Lifecycle Email Marketing - Toolstack,https://www.entrepedia.co/library/product/71597ce7-af37-4295-b99f-d3b762ef50df,Toolstack,https://entrepedia-products.com/Mixed%20courses/Lifecycle%20Email%20Marketing%20-%20Toolstack%202.zip,guide,marketing,Lifecycle Email Marketing - Toolstack,Part of Lifecycle Email Desk: Lifecycle Email Marketing - Toolstack.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,lifecycle-email-desk,Lifecycle Email Desk,Lifecycle and inbox systems that keep buyers moving after the first sale.,lifecycle-email-desk,Lifecycle Email Desk,https://www.entrepedia.co/library/search?q=email list,70f7d227-5f4a-427f-84fc-1f5f5c6cffe0,Beyond the Inbox - Workbook,https://www.entrepedia.co/library/product/70f7d227-5f4a-427f-84fc-1f5f5c6cffe0,Book,https://entrepedia-products.com/Mixed%20courses/Beyond%20the%20Inbox%20-%20Workbook.zip,book,marketing,Beyond the Inbox - Workbook,Part of Lifecycle Email Desk: Beyond the Inbox - Workbook.,uploaded,iMU-import\\wave3\\batch-3\\lifecycle-email-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,4b0c6f1e-d7bf-4a1c-9d88-94bbb2789895,LinkedIn Ad Testing Framework,https://www.entrepedia.co/library/product/4b0c6f1e-d7bf-4a1c-9d88-94bbb2789895,Guide,https://entrepedia-products.com/products/LinkedIn-Ad-Testing-Framework---Guide.zip,guide,marketing,LinkedIn Ad Testing Framework,Part of LinkedIn Ads Desk: LinkedIn Ad Testing Framework.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,b3cd3b77-53f7-421a-b466-576063cf0ff0,LinkedIn Ad Creative Development,https://www.entrepedia.co/library/product/b3cd3b77-53f7-421a-b466-576063cf0ff0,Guide,https://entrepedia-products.com/products/LinkedIn-Ad-Creative-Development---Checklist.zip,guide,marketing,LinkedIn Ad Creative Development,Part of LinkedIn Ads Desk: LinkedIn Ad Creative Development.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,5a4457ee-5865-41a6-893a-d9a080b86b3e,LinkedIn Lead Form Optimization,https://www.entrepedia.co/library/product/5a4457ee-5865-41a6-893a-d9a080b86b3e,Guide,https://entrepedia-products.com/products/LinkedIn-Lead-Form-Optimization---Guide.zip,guide,marketing,LinkedIn Lead Form Optimization,Part of LinkedIn Ads Desk: LinkedIn Lead Form Optimization.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,4905ca76-0dcb-49a9-b548-b4f17d1f4fd9,Lead Generation with LinkedIn Ads,https://www.entrepedia.co/library/product/4905ca76-0dcb-49a9-b548-b4f17d1f4fd9,Guide,https://entrepedia-products.com/products/Lead-Generation-with-LinkedIn-Ads---Ebook.zip,guide,marketing,Lead Generation with LinkedIn Ads,Part of LinkedIn Ads Desk: Lead Generation with LinkedIn Ads.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,d3b80040-f93d-49bf-a4ec-39be93993eb4,B2B Leads with LinkedIn Ads,https://www.entrepedia.co/library/product/d3b80040-f93d-49bf-a4ec-39be93993eb4,Guide,https://entrepedia-products.com/products/B2B-Leads-with-LinkedIn-Ads---Mini-Course.zip,guide,marketing,B2B Leads with LinkedIn Ads,Part of LinkedIn Ads Desk: B2B Leads with LinkedIn Ads.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,3fe2d1ca-64e8-43ec-b548-3cb181747031,LinkedIn Leads Lab,https://www.entrepedia.co/library/product/3fe2d1ca-64e8-43ec-b548-3cb181747031,Guide,https://entrepedia-products.com/Mixed%20courses/LinkedIn%20Leads%20Lab%20-%20Podcast.zip,guide,marketing,LinkedIn Leads Lab,Part of LinkedIn Ads Desk: LinkedIn Leads Lab.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,linkedin-ads-desk,LinkedIn Ads Desk,"B2B LinkedIn ads for leads, forms, and creative tests.",linkedin-ads-desk,LinkedIn Ads Desk,https://www.entrepedia.co/library/search?q=linkedin,2f6d7672-35c8-48dc-9448-45843d053781,Pre-Campaign LinkedIn Ads Setup,https://www.entrepedia.co/library/product/2f6d7672-35c8-48dc-9448-45843d053781,Guide,https://entrepedia-products.com/products/Pre-Campaign-LinkedIn-Ads-Setup---Checklist.zip,guide,marketing,Pre-Campaign LinkedIn Ads Setup,Part of LinkedIn Ads Desk: Pre-Campaign LinkedIn Ads Setup.,uploaded,iMU-import\\wave3\\batch-3\\linkedin-ads-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,df9b7d53-2c5e-436d-9c4a-6d42dc21eb30,The Podcaster’s Playbook,https://www.entrepedia.co/library/product/df9b7d53-2c5e-436d-9c4a-6d42dc21eb30,Book,https://entrepedia-products.com/Mixed%20courses/The%20Podcaster%E2%80%99s%20Playbook%20-%20Podcast.zip,book,social-media,The Podcaster’s Playbook,Part of Podcast Launch Desk: The Podcaster’s Playbook.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,0a91a31e-f5a8-4368-bb83-e79f04768782,Podcast Episode Recording Readiness,https://www.entrepedia.co/library/product/0a91a31e-f5a8-4368-bb83-e79f04768782,Guide,https://entrepedia-products.com/products/Podcast-Episode-Recording-Readiness---Checklist.zip,guide,social-media,Podcast Episode Recording Readiness,Part of Podcast Launch Desk: Podcast Episode Recording Readiness.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,a8f11766-4726-4dc4-9c32-e19aa6fb9817,Podcast Launchpad,https://www.entrepedia.co/library/product/a8f11766-4726-4dc4-9c32-e19aa6fb9817,Guide,https://entrepedia-products.com/products/Podcast-Launchpad---Ebook.zip,guide,social-media,Podcast Launchpad,Part of Podcast Launch Desk: Podcast Launchpad.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,843917d0-9a1f-4ff8-a833-d3fdb7e24c90,The Podcast Launch Sequence Planner,https://www.entrepedia.co/library/product/843917d0-9a1f-4ff8-a833-d3fdb7e24c90,Guide,https://entrepedia-products.com/products/The-Podcast-Launch-Sequence-Planner---Guide.zip,guide,social-media,The Podcast Launch Sequence Planner,Part of Podcast Launch Desk: The Podcast Launch Sequence Planner.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,94af0a17-87e5-4b56-9e43-18eada9a225f,Podcast Creation and Growth,https://www.entrepedia.co/library/product/94af0a17-87e5-4b56-9e43-18eada9a225f,Guide,https://entrepedia-products.com/products/Podcast-Creation-and-Growth---Prompts.zip,guide,social-media,Podcast Creation and Growth,Part of Podcast Launch Desk: Podcast Creation and Growth.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,podcast-desk,Podcast Launch Desk,Launch and grow a podcast that compounds authority and distribution.,podcast-desk,Podcast Launch Desk,https://www.entrepedia.co/library/search?q=podcast,e2791e36-3d2e-46c3-ac89-fe71f0d38a94,The 5-Part Podcast Episode Structure Template,https://www.entrepedia.co/library/product/e2791e36-3d2e-46c3-ac89-fe71f0d38a94,Guide,https://entrepedia-products.com/products/The-5-Part-Podcast-Episode-Structure-Template---Guide.zip,guide,social-media,The 5-Part Podcast Episode Structure Template,Part of Podcast Launch Desk: The 5-Part Podcast Episode Structure Template.,uploaded,iMU-import\\wave3\\batch-3\\podcast-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,10febc4a-1992-4edd-b980-c9ea0a010c13,Business Websites Mastery - Guide,https://www.entrepedia.co/library/product/10febc4a-1992-4edd-b980-c9ea0a010c13,Guide,https://entrepedia-products.com/Mixed%20courses/Business%20Websites%20Mastery%20-%20Guide.zip,guide,e-commerce,Business Websites Mastery - Guide,Part of Website Builder Desk: Business Websites Mastery - Guide.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,f24fbaef-4c1f-4818-959f-ed5ae20b1b30,Business Websites Mastery - Toolstack,https://www.entrepedia.co/library/product/f24fbaef-4c1f-4818-959f-ed5ae20b1b30,Toolstack,https://entrepedia-products.com/Mixed%20courses/Business%20Websites%20Mastery%20-%20Toolstack.zip,guide,e-commerce,Business Websites Mastery - Toolstack,Part of Website Builder Desk: Business Websites Mastery - Toolstack.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,8ac88b2d-d49c-44d7-8cd8-2baae0fe3dac,How to Build a Website - Workbook,https://www.entrepedia.co/library/product/8ac88b2d-d49c-44d7-8cd8-2baae0fe3dac,Book,https://entrepedia-products.com/Mixed%20courses/How%20to%20Build%20a%20Website%20-%20Workbook.zip,book,e-commerce,How to Build a Website - Workbook,Part of Website Builder Desk: How to Build a Website - Workbook.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,5a182baf-423a-4fdd-96fe-3ec2c077df68,Business Websites Mastery - Checklist,https://www.entrepedia.co/library/product/5a182baf-423a-4fdd-96fe-3ec2c077df68,Checklist,https://entrepedia-products.com/Mixed%20courses/Business%20Websites%20Mastery%20-%20Checklist.zip,guide,e-commerce,Business Websites Mastery - Checklist,Part of Website Builder Desk: Business Websites Mastery - Checklist.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,282b2b86-f0c1-4f4c-b020-88fe3de6f169,Business Websites Mastery - Ebook,https://www.entrepedia.co/library/product/282b2b86-f0c1-4f4c-b020-88fe3de6f169,Book,https://entrepedia-products.com/Mixed%20courses/Business%20Websites%20Mastery%20-%20Ebook.zip,book,e-commerce,Business Websites Mastery - Ebook,Part of Website Builder Desk: Business Websites Mastery - Ebook.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,548647e1-89bd-4fa2-b973-46c58d74207e,Business Websites Mastery - Workbook,https://www.entrepedia.co/library/product/548647e1-89bd-4fa2-b973-46c58d74207e,Book,https://entrepedia-products.com/Mixed%20courses/Business%20Websites%20Mastery%20-%20Workbook.zip,book,e-commerce,Business Websites Mastery - Workbook,Part of Website Builder Desk: Business Websites Mastery - Workbook.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,84bbd7bf-8959-4675-a552-5cd7f63b5737,How to Build a Website - Toolstack,https://www.entrepedia.co/library/product/84bbd7bf-8959-4675-a552-5cd7f63b5737,Toolstack,https://entrepedia-products.com/Mixed%20courses/How%20to%20Build%20a%20Website%20-%20Toolstack.zip,guide,e-commerce,How to Build a Website - Toolstack,Part of Website Builder Desk: How to Build a Website - Toolstack.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
3,3,product_series,website-desk,Website Builder Desk,Ship business websites that convert instead of decorating.,website-desk,Website Builder Desk,https://www.entrepedia.co/library/search?q=website,8ab566ee-a660-408b-81e2-616cddf3f2aa,How to Build a Website - Checklist,https://www.entrepedia.co/library/product/8ab566ee-a660-408b-81e2-616cddf3f2aa,Checklist,https://entrepedia-products.com/Mixed%20courses/How%20to%20Build%20a%20Website%20-%20Checklist.zip,guide,e-commerce,How to Build a Website - Checklist,Part of Website Builder Desk: How to Build a Website - Checklist.,uploaded,iMU-import\\wave3\\batch-3\\website-desk
